NAME,SEX,AGE,POPEST2016_CIV,POPEST2017_CIV,POPEST2018_CIV
"New Mexico",M,11,14303,14221,14544
"New Mexico",M,12,14170,14253,14141
"New Mexico",M,13,14066,14080,14168
"New Mexico",M,14,14061,13934,13964
"New Mexico",M,15,14185,14019,13868
"New Mexico",M,16,14492,14201,14050
"New Mexico",M,17,14351,14482,14298
"New Mexico",M,18,14059,14135,14308
"New Mexico",M,19,14028,14058,14124
"New Mexico",M,20,14143,14144,14113
"New Mexico",M,21,14691,14169,14066
"New Mexico",M,22,14702,14263,13740
"New Mexico",M,23,15144,14796,14429
"New Mexico",M,24,15492,14885,14549
"New Mexico",M,25,15280,15339,14533
"New Mexico",M,26,14751,15040,15197
"New Mexico",M,27,14096,14589,14889
"New Mexico",M,28,14040,14087,14606
"New Mexico",M,29,13775,14019,13974
"New Mexico",M,30,14025,13670,14005
"New Mexico",M,31,13973,13946,13605
"New Mexico",M,32,13699,13954,13883
"New Mexico",M,33,14082,13733,13971
"New Mexico",M,34,13859,14074,13661
"New Mexico",M,35,13360,13712,13963
"New Mexico",M,36,13605,13277,13677
"New Mexico",M,37,12495,13480,13178
"New Mexico",M,38,12143,12386,13506
"New Mexico",M,39,11922,11984,12284
"New Mexico",M,40,11617,11812,11888
"New Mexico",M,41,11632,11541,11730
"New Mexico",M,42,11186,11673,11538
"New Mexico",M,43,11270,11032,11558
"New Mexico",M,44,11701,11271,11069
"New Mexico",M,45,12338,11646,11141
"New Mexico",M,46,12264,12173,11610
"New Mexico",M,47,11823,12187,12069
"New Mexico",M,48,11514,11724,12114
"New Mexico",M,49,11618,11381,11658
"New Mexico",M,50,11603,11466,11263
"New Mexico",M,51,12584,11543,11431
"New Mexico",M,52,12894,12429,11431
"New Mexico",M,53,13173,12788,12369
"New Mexico",M,54,13875,12983,12671
"New Mexico",M,55,13969,13782,12963
"New Mexico",M,56,13959,13843,13690
"New Mexico",M,57,13336,13868,13738
"New Mexico",M,58,13360,13177,13695
"New Mexico",M,59,13431,13189,13088
"New Mexico",M,60,12878,13283,13131
"New Mexico",M,61,12988,12793,13138
"New Mexico",M,62,12563,12811,12618
"New Mexico",M,63,12090,12401,12653
"New Mexico",M,64,11752,11923,12230
"New Mexico",M,65,11485,11594,11749
"New Mexico",M,66,11738,11393,11534
"New Mexico",M,67,11315,11632,11296
"New Mexico",M,68,11178,11212,11538
"New Mexico",M,69,11212,10971,11018
"New Mexico",M,70,8478,11012,10801
"New Mexico",M,71,8381,8319,10819
"New Mexico",M,72,7814,8206,8161
"New Mexico",M,73,7844,7643,8064
"New Mexico",M,74,6714,7666,7472
"New Mexico",M,75,6252,6523,7452
"New Mexico",M,76,5781,6083,6344
"New Mexico",M,77,5375,5545,5846
"New Mexico",M,78,4996,5170,5339
"New Mexico",M,79,4629,4768,4930
"New Mexico",M,80,4275,4437,4568
"New Mexico",M,81,3877,4017,4166
"New Mexico",M,82,3404,3658,3808
"New Mexico",M,83,3132,3117,3377
"New Mexico",M,84,2763,2866,2874
"New Mexico",M,85,15059,15455,15826
"New Mexico",M,999,1026393,1026492,1027486
"New Mexico",F,0,12304,11718,11558
"New Mexico",F,1,12563,12294,11617
"New Mexico",F,2,12809,12507,12272
"New Mexico",F,3,12773,12720,12515
"New Mexico",F,4,12953,12805,12725
"New Mexico",F,5,13513,12887,12818
"New Mexico",F,6,13545,13535,12813
"New Mexico",F,7,13762,13458,13453
"New Mexico",F,8,13949,13724,13319
"New Mexico",F,9,13958,13860,13688
